Rounded_Lat,Rounded_Lon,Crime_Count,Safety_Status
40.625,-74.014,1,Safe
40.625,-74.013,4,Safe
40.625,-74.012,1,Safe
40.625,-74.011,1,Safe
40.625,-74.008,9,Safe
40.625,-74.006,3,Safe
40.625,-74.005,4,Safe
40.625,-74.004,6,Safe
40.625,-74.003,1,Safe
40.625,-74.002,4,Safe
40.625,-74.001,2,Safe
40.625,-74.0,5,Safe
40.625,-73.998,2,Safe
40.625,-73.997,2,Safe
40.625,-73.995,1,Safe
40.625,-73.992,2,Safe
40.625,-73.991,1,Safe
40.625,-73.99,1,Safe
40.625,-73.989,1,Safe
40.625,-73.986,1,Safe
40.625,-73.985,4,Safe
40.625,-73.984,4,Safe
40.625,-73.983,1,Safe
40.625,-73.979,8,Safe
40.625,-73.977,4,Safe
40.625,-73.976,9,Safe
40.625,-73.975,3,Safe
40.625,-73.974,3,Safe
40.625,-73.973,1,Safe
40.625,-73.972,2,Safe
40.625,-73.971,3,Safe
40.625,-73.966,6,Safe
40.625,-73.964,9,Safe
40.625,-73.963,3,Safe
40.625,-73.962,7,Safe
40.625,-73.961,7,Safe
40.625,-73.96,6,Safe
40.625,-73.959,5,Safe
40.625,-73.955,2,Safe
40.625,-73.954,4,Safe
40.625,-73.953,1,Safe
40.625,-73.951,2,Safe
40.625,-73.95,1,Safe
40.625,-73.949,4,Safe
40.625,-73.948,3,Safe
40.625,-73.945,1,Safe
40.625,-73.944,1,Safe
40.625,-73.942,1,Safe
40.625,-73.941,3,Safe
40.625,-73.94,5,Safe
40.625,-73.939,3,Safe
40.625,-73.938,1,Safe
40.625,-73.937,1,Safe
40.625,-73.934,5,Safe
40.625,-73.931,3,Safe
40.625,-73.93,1,Safe
40.625,-73.929,2,Safe
40.625,-73.928,2,Safe
40.625,-73.926,9,Safe
40.625,-73.925,4,Safe
40.625,-73.924,1,Safe
40.625,-73.923,7,Safe
40.625,-73.922,9,Safe
40.625,-73.921,5,Safe
40.625,-73.92,7,Safe
40.625,-73.919,1,Safe
40.625,-73.916,1,Safe
40.625,-73.914,1,Safe
40.625,-73.913,1,Safe
40.625,-73.912,2,Safe
40.625,-73.911,4,Safe
40.625,-73.91,5,Safe
40.625,-73.907,3,Safe
40.626,-74.178,2,Safe
40.626,-74.177,2,Safe
40.626,-74.175,10,Safe
40.626,-74.166,4,Safe
40.626,-74.165,1,Safe
40.626,-74.164,3,Safe
40.626,-74.16,5,Safe
40.626,-74.159,8,Safe
40.626,-74.158,8,Safe
40.626,-74.156,2,Safe
40.626,-74.155,2,Safe
40.626,-74.154,3,Safe
40.626,-74.153,7,Safe
40.626,-74.151,2,Safe
40.626,-74.15,1,Safe
40.626,-74.149,3,Safe
40.626,-74.148,4,Safe
40.626,-74.146,1,Safe
40.626,-74.145,2,Safe
40.626,-74.144,1,Safe
40.626,-74.143,4,Safe
40.626,-74.142,2,Safe
40.626,-74.139,4,Safe
40.626,-74.137,5,Safe
40.626,-74.135,2,Safe
40.626,-74.132,4,Safe
40.626,-74.13,2,Safe
40.626,-74.128,4,Safe
40.626,-74.127,1,Safe
40.626,-74.125,1,Safe
40.626,-74.118,2,Safe
40.626,-74.115,1,Safe
40.626,-74.112,1,Safe
40.626,-74.11,1,Safe
40.626,-74.103,1,Safe
40.626,-74.101,1,Safe
40.626,-74.09,1,Safe
40.626,-74.089,1,Safe
40.626,-74.083,3,Safe
40.626,-74.082,3,Safe
40.626,-74.08,4,Safe
40.626,-74.078,8,Safe
40.626,-74.077,7,Safe
40.626,-74.041,1,Safe
40.626,-74.036,3,Safe
40.626,-74.034,1,Safe
40.626,-74.033,3,Safe
40.626,-74.031,2,Safe
40.626,-74.03,4,Safe
40.626,-74.029,5,Safe
40.626,-74.027,7,Safe
40.626,-74.026,2,Safe
40.626,-74.025,4,Safe
40.626,-74.024,5,Safe
40.626,-74.023,7,Safe
40.626,-74.021,4,Safe
40.626,-74.02,6,Safe
40.626,-74.015,2,Safe
40.626,-74.014,3,Safe
40.626,-74.013,1,Safe
40.626,-74.012,3,Safe
40.626,-74.011,7,Safe
40.626,-74.01,6,Safe
40.626,-74.009,1,Safe
40.626,-74.008,1,Safe
40.626,-74.007,7,Safe
40.626,-74.005,7,Safe
40.626,-74.003,8,Safe
40.626,-74.002,5,Safe
40.626,-74.0,2,Safe
40.626,-73.999,5,Safe
40.626,-73.998,9,Safe
40.626,-73.996,6,Safe
40.626,-73.995,1,Safe
40.626,-73.994,2,Safe
40.626,-73.993,4,Safe
40.626,-73.992,3,Safe
40.626,-73.99,4,Safe
40.626,-73.988,1,Safe
40.626,-73.985,1,Safe
40.626,-73.984,2,Safe
40.626,-73.983,1,Safe
40.626,-73.978,4,Safe
40.626,-73.977,1,Safe
40.626,-73.975,1,Safe
40.626,-73.973,1,Safe
40.626,-73.971,3,Safe
40.626,-73.967,1,Safe
40.626,-73.966,2,Safe
40.626,-73.965,2,Safe
40.626,-73.964,3,Safe
40.626,-73.962,4,Safe
40.626,-73.961,2,Safe
40.626,-73.958,1,Safe
40.626,-73.957,1,Safe
40.626,-73.956,4,Safe
40.626,-73.955,1,Safe
40.626,-73.954,1,Safe
40.626,-73.951,1,Safe
40.626,-73.946,5,Safe
40.626,-73.945,4,Safe
40.626,-73.944,1,Safe
40.626,-73.943,3,Safe
40.626,-73.941,5,Safe
40.626,-73.939,3,Safe
40.626,-73.938,5,Safe
40.626,-73.936,3,Safe
40.626,-73.935,10,Safe
40.626,-73.934,1,Safe
40.626,-73.933,4,Safe
40.626,-73.932,2,Safe
40.626,-73.931,3,Safe
40.626,-73.93,1,Safe
40.626,-73.929,3,Safe
40.626,-73.927,8,Safe
40.626,-73.926,6,Safe
40.626,-73.925,1,Safe
40.626,-73.924,1,Safe
40.626,-73.923,1,Safe
40.626,-73.92,2,Safe
40.626,-73.919,2,Safe
40.626,-73.918,5,Safe
40.626,-73.911,2,Safe
40.626,-73.91,1,Safe
40.626,-73.827,1,Safe
40.627,-74.173,1,Safe
40.627,-74.167,10,Safe
40.627,-74.165,9,Safe
40.627,-74.161,5,Safe
40.627,-74.16,4,Safe
40.627,-74.159,1,Safe
40.627,-74.158,2,Safe
40.627,-74.154,7,Safe
40.627,-74.153,1,Safe
40.627,-74.151,4,Safe
40.627,-74.15,2,Safe
40.627,-74.149,1,Safe
40.627,-74.148,3,Safe
40.627,-74.147,2,Safe
40.627,-74.146,2,Safe
40.627,-74.144,1,Safe
40.627,-74.143,2,Safe
40.627,-74.142,9,Safe
40.627,-74.141,2,Safe
40.627,-74.138,2,Safe
40.627,-74.137,1,Safe
40.627,-74.135,1,Safe
40.627,-74.133,1,Safe
40.627,-74.131,1,Safe
40.627,-74.129,3,Safe
40.627,-74.127,2,Safe
40.627,-74.125,1,Safe
40.627,-74.119,1,Safe
40.627,-74.116,1,Safe
40.627,-74.113,2,Safe
40.627,-74.112,1,Safe
40.627,-74.111,1,Safe
40.627,-74.11,3,Safe
40.627,-74.108,1,Safe
40.627,-74.107,1,Safe
40.627,-74.106,1,Safe
40.627,-74.092,2,Safe
40.627,-74.084,5,Safe
40.627,-74.083,4,Safe
40.627,-74.081,10,Safe
40.627,-74.08,6,Safe
40.627,-74.075,7,Safe
40.627,-74.035,1,Safe
40.627,-74.034,3,Safe
40.627,-74.032,3,Safe
40.627,-74.031,3,Safe
40.627,-74.03,2,Safe
40.627,-74.029,2,Safe
40.627,-74.028,4,Safe
40.627,-74.027,2,Safe
40.627,-74.022,4,Safe
40.627,-74.021,3,Safe
40.627,-74.02,2,Safe
40.627,-74.019,7,Safe
40.627,-74.016,2,Safe
40.627,-74.015,3,Safe
40.627,-74.014,7,Safe
40.627,-74.013,5,Safe
40.627,-74.012,2,Safe
40.627,-74.011,6,Safe
40.627,-74.009,6,Safe
40.627,-74.008,4,Safe
40.627,-74.007,5,Safe
40.627,-74.006,5,Safe
40.627,-74.005,8,Safe
40.627,-74.004,3,Safe
40.627,-74.003,2,Safe
40.627,-74.002,1,Safe
40.627,-74.001,1,Safe
40.627,-73.999,2,Safe
40.627,-73.997,8,Safe
40.627,-73.993,1,Safe
40.627,-73.992,2,Safe
40.627,-73.991,2,Safe
40.627,-73.99,2,Safe
40.627,-73.989,3,Safe
40.627,-73.988,4,Safe
40.627,-73.987,3,Safe
40.627,-73.984,4,Safe
40.627,-73.983,3,Safe
40.627,-73.982,6,Safe
40.627,-73.98,4,Safe
40.627,-73.977,1,Safe
40.627,-73.976,7,Safe
40.627,-73.975,2,Safe
40.627,-73.974,5,Safe
40.627,-73.973,6,Safe
40.627,-73.972,5,Safe
40.627,-73.971,1,Safe
40.627,-73.97,1,Safe
40.627,-73.966,4,Safe
40.627,-73.964,6,Safe
40.627,-73.963,1,Safe
40.627,-73.96,4,Safe
40.627,-73.955,2,Safe
40.627,-73.952,1,Safe
40.627,-73.948,2,Safe
40.627,-73.947,3,Safe
40.627,-73.946,1,Safe
40.627,-73.945,2,Safe
40.627,-73.944,8,Safe
40.627,-73.943,5,Safe
40.627,-73.942,8,Safe
40.627,-73.94,7,Safe
40.627,-73.939,3,Safe
40.627,-73.938,4,Safe
40.627,-73.937,4,Safe
40.627,-73.934,5,Safe
40.627,-73.931,5,Safe
40.627,-73.929,2,Safe
40.627,-73.928,9,Safe
40.627,-73.926,3,Safe
40.627,-73.925,2,Safe
40.627,-73.924,9,Safe
40.627,-73.923,4,Safe
40.627,-73.922,7,Safe
40.627,-73.921,8,Safe
40.627,-73.918,3,Safe
40.627,-73.917,1,Safe
40.627,-73.916,4,Safe
40.627,-73.915,3,Safe
40.627,-73.912,5,Safe
40.627,-73.903,2,Safe
40.627,-73.901,7,Safe
40.627,-73.9,2,Safe
40.628,-74.182,8,Safe
40.628,-74.172,2,Safe
40.628,-74.17,2,Safe
40.628,-74.169,4,Safe
40.628,-74.167,4,Safe
40.628,-74.166,1,Safe
40.628,-74.165,1,Safe
40.628,-74.161,1,Safe
40.628,-74.16,1,Safe
40.628,-74.154,2,Safe
40.628,-74.153,4,Safe
40.628,-74.152,1,Safe
40.628,-74.151,1,Safe
40.628,-74.15,2,Safe
40.628,-74.149,3,Safe
40.628,-74.148,3,Safe
40.628,-74.147,5,Safe
40.628,-74.146,2,Safe
40.628,-74.145,4,Safe
40.628,-74.144,2,Safe
40.628,-74.142,3,Safe
40.628,-74.141,9,Safe
40.628,-74.139,1,Safe
40.628,-74.137,4,Safe
40.628,-74.136,1,Safe
40.628,-74.133,4,Safe
40.628,-74.132,1,Safe
40.628,-74.131,3,Safe
40.628,-74.13,3,Safe
40.628,-74.127,1,Safe
40.628,-74.126,4,Safe
40.628,-74.125,3,Safe
40.628,-74.124,2,Safe
40.628,-74.12,4,Safe
40.628,-74.117,7,Safe
40.628,-74.116,1,Safe
40.628,-74.114,2,Safe
40.628,-74.108,3,Safe
40.628,-74.107,1,Safe
40.628,-74.104,2,Safe
40.628,-74.103,1,Safe
40.628,-74.089,3,Safe
40.628,-74.087,1,Safe
40.628,-74.086,1,Safe
40.628,-74.085,4,Safe
40.628,-74.083,1,Safe
40.628,-74.081,3,Safe
40.628,-74.079,10,Safe
40.628,-74.078,1,Safe
40.628,-74.076,8,Safe
40.628,-74.038,1,Safe
40.628,-74.037,1,Safe
40.628,-74.035,2,Safe
40.628,-74.034,2,Safe
40.628,-74.032,3,Safe
40.628,-74.031,1,Safe
40.628,-74.029,6,Safe
40.628,-74.028,6,Safe
40.628,-74.025,5,Safe
40.628,-74.022,3,Safe
40.628,-74.02,6,Safe
40.628,-74.019,6,Safe
40.628,-74.017,2,Safe
40.628,-74.013,7,Safe
40.628,-74.011,5,Safe
40.628,-74.01,1,Safe
40.628,-74.008,2,Safe
40.628,-74.007,2,Safe
40.628,-74.006,1,Safe
40.628,-74.005,4,Safe
40.628,-74.003,4,Safe
40.628,-74.001,7,Safe
40.628,-74.0,1,Safe
40.628,-73.999,4,Safe
40.628,-73.997,4,Safe
40.628,-73.996,9,Safe
40.628,-73.995,2,Safe
40.628,-73.994,2,Safe
40.628,-73.993,1,Safe
40.628,-73.992,2,Safe
40.628,-73.991,4,Safe
40.628,-73.989,2,Safe
40.628,-73.988,1,Safe
40.628,-73.985,2,Safe
40.628,-73.984,2,Safe
40.628,-73.982,2,Safe
40.628,-73.981,1,Safe
40.628,-73.98,5,Safe
40.628,-73.979,3,Safe
40.628,-73.978,1,Safe
40.628,-73.977,3,Safe
40.628,-73.974,6,Safe
40.628,-73.972,1,Safe
40.628,-73.967,1,Safe
40.628,-73.966,8,Safe
40.628,-73.965,1,Safe
40.628,-73.964,1,Safe
40.628,-73.961,1,Safe
40.628,-73.96,3,Safe
40.628,-73.959,4,Safe
40.628,-73.957,4,Safe
40.628,-73.955,2,Safe
40.628,-73.954,1,Safe
40.628,-73.951,8,Safe
40.628,-73.95,1,Safe
40.628,-73.949,1,Safe
40.628,-73.948,1,Safe
40.628,-73.946,1,Safe
40.628,-73.945,3,Safe
40.628,-73.944,3,Safe
40.628,-73.943,10,Safe
40.628,-73.942,6,Safe
40.628,-73.937,6,Safe
40.628,-73.936,2,Safe
40.628,-73.935,4,Safe
40.628,-73.933,2,Safe
40.628,-73.93,2,Safe
40.628,-73.928,7,Safe
40.628,-73.927,2,Safe
40.628,-73.926,1,Safe
40.628,-73.924,3,Safe
40.628,-73.923,1,Safe
40.628,-73.919,8,Safe
40.628,-73.918,1,Safe
40.628,-73.917,6,Safe
40.628,-73.915,3,Safe
40.628,-73.904,9,Safe
40.628,-73.903,2,Safe
40.628,-73.902,4,Safe
40.628,-73.901,2,Safe
40.628,-73.9,6,Safe
40.628,-73.899,3,Safe
40.629,-74.166,1,Safe
40.629,-74.165,5,Safe
40.629,-74.163,6,Safe
40.629,-74.162,3,Safe
40.629,-74.161,2,Safe
40.629,-74.16,7,Safe
40.629,-74.159,2,Safe
40.629,-74.158,1,Safe
40.629,-74.157,2,Safe
40.629,-74.156,2,Safe
40.629,-74.15,1,Safe
40.629,-74.149,6,Safe
40.629,-74.148,3,Safe
40.629,-74.143,10,Safe
40.629,-74.138,2,Safe
40.629,-74.137,1,Safe
40.629,-74.134,2,Safe
40.629,-74.132,1,Safe
40.629,-74.131,1,Safe
40.629,-74.13,1,Safe
40.629,-74.129,2,Safe
40.629,-74.128,1,Safe
40.629,-74.126,3,Safe
40.629,-74.125,1,Safe
40.629,-74.124,1,Safe
40.629,-74.123,7,Safe
40.629,-74.122,1,Safe
40.629,-74.121,3,Safe
40.629,-74.112,3,Safe
40.629,-74.111,3,Safe
40.629,-74.11,1,Safe
40.629,-74.109,1,Safe
40.629,-74.104,5,Safe
40.629,-74.1,1,Safe
40.629,-74.085,1,Safe
40.629,-74.081,4,Safe
40.629,-74.079,4,Safe
40.629,-74.078,1,Safe
40.629,-74.076,5,Safe
40.629,-74.04,2,Safe
40.629,-74.038,1,Safe
40.629,-74.036,1,Safe
40.629,-74.033,2,Safe
40.629,-74.032,1,Safe
40.629,-74.03,5,Safe
40.629,-74.029,4,Safe
40.629,-74.027,1,Safe
40.629,-74.026,9,Safe
40.629,-74.023,4,Safe
40.629,-74.021,3,Safe
40.629,-74.02,3,Safe
40.629,-74.019,1,Safe
40.629,-74.018,1,Safe
40.629,-74.017,1,Safe
40.629,-74.016,5,Safe
40.629,-74.012,7,Safe
40.629,-74.01,4,Safe
40.629,-74.009,1,Safe
40.629,-74.008,5,Safe
40.629,-74.007,5,Safe
40.629,-74.006,9,Safe
40.629,-74.005,2,Safe
40.629,-74.004,8,Safe
40.629,-74.002,3,Safe
40.629,-74.0,8,Safe
40.629,-73.997,1,Safe
40.629,-73.996,2,Safe
40.629,-73.995,2,Safe
40.629,-73.993,4,Safe
40.629,-73.992,6,Safe
40.629,-73.991,1,Safe
40.629,-73.989,2,Safe
40.629,-73.988,2,Safe
40.629,-73.986,2,Safe
40.629,-73.985,2,Safe
40.629,-73.983,1,Safe
40.629,-73.981,1,Safe
40.629,-73.98,4,Safe
40.629,-73.979,2,Safe
40.629,-73.978,4,Safe
40.629,-73.976,1,Safe
40.629,-73.974,2,Safe
40.629,-73.973,3,Safe
40.629,-73.971,3,Safe
40.629,-73.97,1,Safe
40.629,-73.968,9,Safe
40.629,-73.967,1,Safe
40.629,-73.965,8,Safe
40.629,-73.954,1,Safe
40.629,-73.952,4,Safe
40.629,-73.951,2,Safe
40.629,-73.95,3,Safe
40.629,-73.949,2,Safe
40.629,-73.948,2,Safe
40.629,-73.947,8,Safe
40.629,-73.946,4,Safe
40.629,-73.945,6,Safe
40.629,-73.944,6,Safe
40.629,-73.943,2,Safe
40.629,-73.942,2,Safe
40.629,-73.94,4,Safe
40.629,-73.939,5,Safe
40.629,-73.937,8,Safe
40.629,-73.936,4,Safe
40.629,-73.935,3,Safe
40.629,-73.934,5,Safe
40.629,-73.933,4,Safe
40.629,-73.932,1,Safe
40.629,-73.931,2,Safe
40.629,-73.93,3,Safe
40.629,-73.929,1,Safe
40.629,-73.927,10,Safe
40.629,-73.926,1,Safe
40.629,-73.924,4,Safe
40.629,-73.923,1,Safe
40.629,-73.922,4,Safe
40.629,-73.921,2,Safe
40.629,-73.907,3,Safe
40.629,-73.906,1,Safe
40.629,-73.905,2,Safe
40.629,-73.904,10,Safe
40.629,-73.902,1,Safe
40.629,-73.901,2,Safe
40.629,-73.9,6,Safe
40.629,-73.898,3,Safe
40.629,-73.897,2,Safe
40.629,-73.892,3,Safe
40.629,-73.891,2,Safe
40.629,-73.89,2,Safe
40.629,-73.885,5,Safe
40.63,-74.187,2,Safe
40.63,-74.167,1,Safe
40.63,-74.166,2,Safe
40.63,-74.165,6,Safe
40.63,-74.164,1,Safe
40.63,-74.163,9,Safe
40.63,-74.162,6,Safe
40.63,-74.16,2,Safe
40.63,-74.158,1,Safe
40.63,-74.157,2,Safe
40.63,-74.154,5,Safe
40.63,-74.151,8,Safe
40.63,-74.148,8,Safe
40.63,-74.147,8,Safe
40.63,-74.144,9,Safe
40.63,-74.142,1,Safe
40.63,-74.141,1,Safe
40.63,-74.14,6,Safe
40.63,-74.139,2,Safe
40.63,-74.138,1,Safe
40.63,-74.137,1,Safe
40.63,-74.135,6,Safe
40.63,-74.133,3,Safe
40.63,-74.131,3,Safe
40.63,-74.13,2,Safe
40.63,-74.129,7,Safe
40.63,-74.126,1,Safe
40.63,-74.125,1,Safe
40.63,-74.124,1,Safe
40.63,-74.123,4,Safe
40.63,-74.122,1,Safe
40.63,-74.12,2,Safe
40.63,-74.118,2,Safe
40.63,-74.116,2,Safe
40.63,-74.115,1,Safe
40.63,-74.113,1,Safe
40.63,-74.111,3,Safe
40.63,-74.109,2,Safe
40.63,-74.108,1,Safe
40.63,-74.107,1,Safe
40.63,-74.104,1,Safe
40.63,-74.102,1,Safe
40.63,-74.101,1,Safe
40.63,-74.1,5,Safe
40.63,-74.099,3,Safe
40.63,-74.089,4,Safe
40.63,-74.086,1,Safe
40.63,-74.083,2,Safe
40.63,-74.082,3,Safe
40.63,-74.081,4,Safe
40.63,-74.079,3,Safe
40.63,-74.077,5,Safe
40.63,-74.075,2,Safe
40.63,-74.04,4,Safe
40.63,-74.039,1,Safe
40.63,-74.038,2,Safe
40.63,-74.036,1,Safe
40.63,-74.034,1,Safe
40.63,-74.033,2,Safe
40.63,-74.032,3,Safe
40.63,-74.031,2,Safe
40.63,-74.03,4,Safe
40.63,-74.029,2,Safe
40.63,-74.028,3,Safe
40.63,-74.027,4,Safe
40.63,-74.026,4,Safe
40.63,-74.025,1,Safe
40.63,-74.024,4,Safe
40.63,-74.022,4,Safe
40.63,-74.02,1,Safe
40.63,-74.019,1,Safe
40.63,-74.018,2,Safe
40.63,-74.016,4,Safe
40.63,-74.014,7,Safe
40.63,-74.013,5,Safe
40.63,-74.012,2,Safe
40.63,-74.011,4,Safe
40.63,-74.009,3,Safe
40.63,-74.008,6,Safe
40.63,-74.006,9,Safe
40.63,-74.005,7,Safe
40.63,-74.004,8,Safe
40.63,-74.003,1,Safe
40.63,-74.002,4,Safe
40.63,-74.001,2,Safe
40.63,-74.0,3,Safe
40.63,-73.999,3,Safe
40.63,-73.995,2,Safe
40.63,-73.994,3,Safe
40.63,-73.992,4,Safe
40.63,-73.991,3,Safe
40.63,-73.99,2,Safe
40.63,-73.988,1,Safe
40.63,-73.987,1,Safe
40.63,-73.986,3,Safe
40.63,-73.985,3,Safe
40.63,-73.983,2,Safe
40.63,-73.981,2,Safe
40.63,-73.979,9,Safe
40.63,-73.978,1,Safe
40.63,-73.977,4,Safe
40.63,-73.976,8,Safe
40.63,-73.973,1,Safe
40.63,-73.972,6,Safe
40.63,-73.971,4,Safe
40.63,-73.966,3,Safe
40.63,-73.965,2,Safe
40.63,-73.964,1,Safe
40.63,-73.963,1,Safe
40.63,-73.962,2,Safe
40.63,-73.96,4,Safe
40.63,-73.959,5,Safe
40.63,-73.958,4,Safe
40.63,-73.952,9,Safe
40.63,-73.949,2,Safe
40.63,-73.946,8,Safe
40.63,-73.944,10,Safe
40.63,-73.943,7,Safe
40.63,-73.942,1,Safe
40.63,-73.941,2,Safe
40.63,-73.94,3,Safe
40.63,-73.937,1,Safe
40.63,-73.936,1,Safe
40.63,-73.932,7,Safe
40.63,-73.931,3,Safe
40.63,-73.93,1,Safe
40.63,-73.929,1,Safe
40.63,-73.924,7,Safe
40.63,-73.923,3,Safe
40.63,-73.921,1,Safe
40.63,-73.92,1,Safe
40.63,-73.919,1,Safe
40.63,-73.918,1,Safe
40.63,-73.909,2,Safe
40.63,-73.908,4,Safe
40.63,-73.907,4,Safe
40.63,-73.906,4,Safe
40.63,-73.905,4,Safe
40.63,-73.904,1,Safe
40.63,-73.902,3,Safe
40.63,-73.901,2,Safe
40.63,-73.9,2,Safe
40.63,-73.898,6,Safe
40.63,-73.897,6,Safe
40.63,-73.896,3,Safe
40.63,-73.895,6,Safe
40.63,-73.892,1,Safe
40.63,-73.891,1,Safe
40.63,-73.89,3,Safe
40.63,-73.889,1,Safe
40.631,-74.166,3,Safe
40.631,-74.165,7,Safe
40.631,-74.162,9,Safe
40.631,-74.16,3,Safe
40.631,-74.159,5,Safe
40.631,-74.158,7,Safe
40.631,-74.156,5,Safe
40.631,-74.155,8,Safe
40.631,-74.154,4,Safe
40.631,-74.15,4,Safe
40.631,-74.149,4,Safe
40.631,-74.147,8,Safe
40.631,-74.146,1,Safe
40.631,-74.144,5,Safe
40.631,-74.143,1,Safe
40.631,-74.142,1,Safe
40.631,-74.141,1,Safe
40.631,-74.14,3,Safe
40.631,-74.135,3,Safe
40.631,-74.132,6,Safe
40.631,-74.131,8,Safe
40.631,-74.13,6,Safe
40.631,-74.129,7,Safe
40.631,-74.128,1,Safe
40.631,-74.126,7,Safe
40.631,-74.125,2,Safe
40.631,-74.124,1,Safe
40.631,-74.123,8,Safe
40.631,-74.121,7,Safe
40.631,-74.118,6,Safe
40.631,-74.117,6,Safe
40.631,-74.115,3,Safe
40.631,-74.113,1,Safe
40.631,-74.112,1,Safe
40.631,-74.108,1,Safe
40.631,-74.107,1,Safe
40.631,-74.104,4,Safe
40.631,-74.103,8,Safe
40.631,-74.102,2,Safe
40.631,-74.101,1,Safe
40.631,-74.098,1,Safe
40.631,-74.094,2,Safe
40.631,-74.09,3,Safe
40.631,-74.084,1,Safe
40.631,-74.082,1,Safe
40.631,-74.08,1,Safe
40.631,-74.077,5,Safe
40.631,-74.076,5,Safe
40.631,-74.039,1,Safe
40.631,-74.037,3,Safe
40.631,-74.035,1,Safe
40.631,-74.034,2,Safe
40.631,-74.032,1,Safe
40.631,-74.031,3,Safe
40.631,-74.028,8,Safe
40.631,-74.026,5,Safe
40.631,-74.025,1,Safe
40.631,-74.024,1,Safe
40.631,-74.022,10,Safe
40.631,-74.02,4,Safe
40.631,-74.019,5,Safe
40.631,-74.018,4,Safe
40.631,-74.016,2,Safe
40.631,-74.015,10,Safe
40.631,-74.014,9,Safe
40.631,-74.013,2,Safe
40.631,-74.012,4,Safe
40.631,-74.011,2,Safe
40.631,-74.01,2,Safe
40.631,-74.008,8,Safe
40.631,-74.007,5,Safe
40.631,-74.005,7,Safe
40.631,-74.004,4,Safe
40.631,-74.003,4,Safe
40.631,-74.002,3,Safe
40.631,-74.001,3,Safe
40.631,-74.0,4,Safe
40.631,-73.998,3,Safe
40.631,-73.997,1,Safe
40.631,-73.996,6,Safe
40.631,-73.994,1,Safe
40.631,-73.993,1,Safe
40.631,-73.991,6,Safe
40.631,-73.988,3,Safe
40.631,-73.987,2,Safe
40.631,-73.986,2,Safe
40.631,-73.984,3,Safe
40.631,-73.983,1,Safe
40.631,-73.982,3,Safe
40.631,-73.98,1,Safe
40.631,-73.979,2,Safe
40.631,-73.978,5,Safe
40.631,-73.976,1,Safe
40.631,-73.972,9,Safe
40.631,-73.97,4,Safe
40.631,-73.969,4,Safe
40.631,-73.967,3,Safe
40.631,-73.964,5,Safe
40.631,-73.963,1,Safe
40.631,-73.961,2,Safe
40.631,-73.96,1,Safe
40.631,-73.956,2,Safe
40.631,-73.955,2,Safe
40.631,-73.942,4,Safe
40.631,-73.94,5,Safe
40.631,-73.939,1,Safe
40.631,-73.938,4,Safe
40.631,-73.936,2,Safe
40.631,-73.935,2,Safe
40.631,-73.934,5,Safe
40.631,-73.931,4,Safe
40.631,-73.93,4,Safe
40.631,-73.928,5,Safe
40.631,-73.927,1,Safe
40.631,-73.925,3,Safe
40.631,-73.924,3,Safe
40.631,-73.923,6,Safe
40.631,-73.922,3,Safe
40.631,-73.921,2,Safe
40.631,-73.92,5,Safe
40.631,-73.912,1,Safe
40.631,-73.911,6,Safe
40.631,-73.909,9,Safe
40.631,-73.908,6,Safe
40.631,-73.907,3,Safe
40.631,-73.903,2,Safe
40.631,-73.902,1,Safe
40.631,-73.9,5,Safe
40.631,-73.899,4,Safe
40.631,-73.898,1,Safe
40.631,-73.897,5,Safe
40.631,-73.896,3,Safe
40.631,-73.895,1,Safe
40.631,-73.894,3,Safe
40.631,-73.892,2,Safe
40.631,-73.891,3,Safe
40.631,-73.89,4,Safe
40.631,-73.889,1,Safe
40.631,-73.888,5,Safe
40.631,-73.887,7,Safe
40.632,-74.166,9,Safe
40.632,-74.165,7,Safe
40.632,-74.161,2,Safe
40.632,-74.159,1,Safe
40.632,-74.156,5,Safe
40.632,-74.155,3,Safe
40.632,-74.154,3,Safe
40.632,-74.153,2,Safe
40.632,-74.151,2,Safe
40.632,-74.15,1,Safe
40.632,-74.149,1,Safe
40.632,-74.148,2,Safe
40.632,-74.144,5,Safe
40.632,-74.14,1,Safe
40.632,-74.139,2,Safe
40.632,-74.138,7,Safe
40.632,-74.137,2,Safe
40.632,-74.136,6,Safe
40.632,-74.135,2,Safe
40.632,-74.134,4,Safe
40.632,-74.133,8,Safe
40.632,-74.132,7,Safe
40.632,-74.13,2,Safe
40.632,-74.129,2,Safe
40.632,-74.125,4,Safe
40.632,-74.124,4,Safe
40.632,-74.123,3,Safe
40.632,-74.121,6,Safe
40.632,-74.12,3,Safe
40.632,-74.119,2,Safe
40.632,-74.118,1,Safe
40.632,-74.117,4,Safe
40.632,-74.116,5,Safe
40.632,-74.114,5,Safe
40.632,-74.113,1,Safe
40.632,-74.112,6,Safe
40.632,-74.111,3,Safe
40.632,-74.108,2,Safe
40.632,-74.107,1,Safe
40.632,-74.106,1,Safe
40.632,-74.103,1,Safe
40.632,-74.101,1,Safe
40.632,-74.098,2,Safe
40.632,-74.097,4,Safe
40.632,-74.096,1,Safe
40.632,-74.088,1,Safe
40.632,-74.087,2,Safe
40.632,-74.086,4,Safe
40.632,-74.083,5,Safe
40.632,-74.08,2,Safe
40.632,-74.078,1,Safe
40.632,-74.077,5,Safe
40.632,-74.076,8,Safe
40.632,-74.038,1,Safe
40.632,-74.037,1,Safe
40.632,-74.035,1,Safe
