Rounded_Lat,Rounded_Lon,Crime_Count,Safety_Status
40.512,-74.25,52,Unsafe
40.512,-74.249,15,Unsafe
40.517,-74.197,11,Unsafe
40.519,-74.235,12,Unsafe
40.522,-74.217,14,Unsafe
40.523,-74.235,15,Unsafe
40.528,-74.237,27,Unsafe
40.528,-74.232,62,Unsafe
40.528,-74.227,11,Unsafe
40.53,-74.232,26,Unsafe
40.532,-74.222,13,Unsafe
40.541,-74.147,24,Unsafe
40.545,-74.161,17,Unsafe
40.546,-74.168,12,Unsafe
40.55,-74.151,14,Unsafe
40.552,-74.15,11,Unsafe
40.556,-74.203,13,Unsafe
40.56,-74.166,26,Unsafe
40.56,-74.164,21,Unsafe
40.561,-74.17,15,Unsafe
40.562,-74.113,22,Unsafe
40.563,-74.111,42,Unsafe
40.564,-74.116,41,Unsafe
40.565,-74.112,20,Unsafe
40.567,-74.113,111,Unsafe
40.569,-74.111,19,Unsafe
40.57,-74.11,85,Unsafe
40.57,-74.108,22,Unsafe
40.571,-74.109,12,Unsafe
40.572,-74.17,15,Unsafe
40.572,-73.998,12,Unsafe
40.572,-73.995,12,Unsafe
40.573,-73.997,22,Unsafe
40.573,-73.995,27,Unsafe
40.573,-73.993,11,Unsafe
40.573,-73.992,12,Unsafe
40.574,-74.106,144,Unsafe
40.574,-74.0,11,Unsafe
40.574,-73.999,38,Unsafe
40.574,-73.997,44,Unsafe
40.574,-73.996,34,Unsafe
40.574,-73.995,34,Unsafe
40.574,-73.994,40,Unsafe
40.574,-73.993,21,Unsafe
40.574,-73.989,12,Unsafe
40.574,-73.987,26,Unsafe
40.575,-74.17,93,Unsafe
40.575,-74.112,16,Unsafe
40.575,-73.999,14,Unsafe
40.575,-73.997,26,Unsafe
40.575,-73.992,60,Unsafe
40.575,-73.991,70,Unsafe
40.575,-73.99,124,Unsafe
40.575,-73.988,40,Unsafe
40.575,-73.987,70,Unsafe
40.575,-73.986,19,Unsafe
40.575,-73.978,37,Unsafe
40.575,-73.977,24,Unsafe
40.575,-73.975,26,Unsafe
40.576,-74.002,11,Unsafe
40.576,-73.994,19,Unsafe
40.576,-73.992,14,Unsafe
40.576,-73.991,30,Unsafe
40.576,-73.99,17,Unsafe
40.576,-73.989,18,Unsafe
40.576,-73.988,18,Unsafe
40.576,-73.987,35,Unsafe
40.576,-73.986,26,Unsafe
40.576,-73.981,314,Unsafe
40.576,-73.98,26,Unsafe
40.576,-73.972,12,Unsafe
40.576,-73.969,25,Unsafe
40.576,-73.967,13,Unsafe
40.576,-73.966,20,Unsafe
40.576,-73.965,16,Unsafe
40.576,-73.964,27,Unsafe
40.576,-73.963,12,Unsafe
40.576,-73.96,11,Unsafe
40.577,-74.003,12,Unsafe
40.577,-74.002,42,Unsafe
40.577,-74.001,35,Unsafe
40.577,-74.0,28,Unsafe
40.577,-73.995,11,Unsafe
40.577,-73.991,17,Unsafe
40.577,-73.99,93,Unsafe
40.577,-73.985,17,Unsafe
40.577,-73.984,20,Unsafe
40.577,-73.983,12,Unsafe
40.577,-73.982,37,Unsafe
40.577,-73.98,17,Unsafe
40.577,-73.976,346,Unsafe
40.577,-73.968,11,Unsafe
40.577,-73.966,12,Unsafe
40.577,-73.965,14,Unsafe
40.577,-73.962,25,Unsafe
40.577,-73.961,15,Unsafe
40.577,-73.96,13,Unsafe
40.578,-74.17,24,Unsafe
40.578,-74.167,13,Unsafe
40.578,-74.102,17,Unsafe
40.578,-73.985,15,Unsafe
40.578,-73.984,12,Unsafe
40.578,-73.983,20,Unsafe
40.578,-73.972,31,Unsafe
40.578,-73.965,17,Unsafe
40.578,-73.964,12,Unsafe
40.578,-73.963,15,Unsafe
40.578,-73.961,40,Unsafe
40.578,-73.96,61,Unsafe
40.578,-73.959,11,Unsafe
40.578,-73.956,28,Unsafe
40.578,-73.839,19,Unsafe
40.578,-73.838,23,Unsafe
40.579,-74.108,12,Unsafe
40.579,-74.0,103,Unsafe
40.579,-73.99,28,Unsafe
40.579,-73.986,17,Unsafe
40.579,-73.985,21,Unsafe
40.579,-73.976,14,Unsafe
40.579,-73.968,27,Unsafe
40.579,-73.965,18,Unsafe
40.579,-73.96,23,Unsafe
40.579,-73.958,12,Unsafe
40.579,-73.953,20,Unsafe
40.579,-73.837,15,Unsafe
40.579,-73.836,25,Unsafe
40.579,-73.835,19,Unsafe
40.58,-74.163,59,Unsafe
40.58,-74.107,12,Unsafe
40.58,-73.999,56,Unsafe
40.58,-73.976,12,Unsafe
40.58,-73.975,18,Unsafe
40.58,-73.973,63,Unsafe
40.58,-73.972,15,Unsafe
40.58,-73.97,30,Unsafe
40.58,-73.968,19,Unsafe
40.58,-73.964,13,Unsafe
40.58,-73.96,11,Unsafe
40.58,-73.956,13,Unsafe
40.58,-73.842,12,Unsafe
40.58,-73.837,14,Unsafe
40.58,-73.835,16,Unsafe
40.58,-73.832,30,Unsafe
40.581,-73.976,19,Unsafe
40.581,-73.971,19,Unsafe
40.581,-73.967,14,Unsafe
40.581,-73.966,17,Unsafe
40.581,-73.965,37,Unsafe
40.581,-73.964,29,Unsafe
40.581,-73.963,17,Unsafe
40.581,-73.96,16,Unsafe
40.581,-73.959,11,Unsafe
40.581,-73.957,14,Unsafe
40.581,-73.838,16,Unsafe
40.581,-73.827,27,Unsafe
40.581,-73.824,12,Unsafe
40.582,-74.169,205,Unsafe
40.582,-73.986,12,Unsafe
40.582,-73.972,13,Unsafe
40.582,-73.967,21,Unsafe
40.582,-73.964,20,Unsafe
40.582,-73.961,20,Unsafe
40.582,-73.96,28,Unsafe
40.582,-73.836,26,Unsafe
40.582,-73.83,17,Unsafe
40.582,-73.829,112,Unsafe
40.583,-74.085,31,Unsafe
40.583,-73.986,118,Unsafe
40.583,-73.975,11,Unsafe
40.583,-73.967,29,Unsafe
40.583,-73.963,12,Unsafe
40.583,-73.961,14,Unsafe
40.583,-73.96,19,Unsafe
40.583,-73.955,11,Unsafe
40.583,-73.954,11,Unsafe
40.584,-73.983,17,Unsafe
40.584,-73.957,25,Unsafe
40.584,-73.956,14,Unsafe
40.584,-73.938,13,Unsafe
40.584,-73.933,28,Unsafe
40.584,-73.932,11,Unsafe
40.584,-73.822,33,Unsafe
40.585,-74.072,11,Unsafe
40.585,-73.987,13,Unsafe
40.585,-73.971,25,Unsafe
40.585,-73.952,17,Unsafe
40.585,-73.931,30,Unsafe
40.585,-73.822,19,Unsafe
40.585,-73.82,36,Unsafe
40.585,-73.819,13,Unsafe
40.585,-73.813,14,Unsafe
40.585,-73.811,30,Unsafe
40.586,-74.103,43,Unsafe
40.586,-74.092,14,Unsafe
40.586,-73.969,11,Unsafe
40.586,-73.966,30,Unsafe
40.586,-73.949,18,Unsafe
40.586,-73.821,16,Unsafe
40.586,-73.818,14,Unsafe
40.586,-73.816,109,Unsafe
40.586,-73.815,16,Unsafe
40.586,-73.808,20,Unsafe
40.586,-73.805,30,Unsafe
40.587,-74.191,15,Unsafe
40.587,-74.165,87,Unsafe
40.587,-74.101,16,Unsafe
40.587,-74.092,14,Unsafe
40.587,-73.991,15,Unsafe
40.587,-73.987,13,Unsafe
40.587,-73.954,31,Unsafe
40.587,-73.952,11,Unsafe
40.587,-73.932,11,Unsafe
40.587,-73.92,12,Unsafe
40.587,-73.814,13,Unsafe
40.587,-73.813,43,Unsafe
40.587,-73.803,12,Unsafe
40.588,-74.168,51,Unsafe
40.588,-74.166,30,Unsafe
40.588,-74.103,27,Unsafe
40.588,-74.101,20,Unsafe
40.588,-73.992,15,Unsafe
40.588,-73.96,17,Unsafe
40.588,-73.955,33,Unsafe
40.588,-73.94,11,Unsafe
40.588,-73.812,34,Unsafe
40.588,-73.811,58,Unsafe
40.588,-73.809,27,Unsafe
40.589,-74.096,11,Unsafe
40.589,-73.993,11,Unsafe
40.589,-73.966,11,Unsafe
40.589,-73.955,13,Unsafe
40.59,-74.073,13,Unsafe
40.59,-73.981,17,Unsafe
40.59,-73.974,18,Unsafe
40.59,-73.973,12,Unsafe
40.59,-73.953,28,Unsafe
40.59,-73.811,40,Unsafe
40.59,-73.81,26,Unsafe
40.59,-73.808,30,Unsafe
40.59,-73.801,11,Unsafe
40.59,-73.8,37,Unsafe
40.59,-73.789,60,Unsafe
40.591,-73.983,15,Unsafe
40.591,-73.982,23,Unsafe
40.591,-73.978,51,Unsafe
40.591,-73.975,14,Unsafe
40.591,-73.97,11,Unsafe
40.591,-73.94,40,Unsafe
40.591,-73.937,19,Unsafe
40.591,-73.81,11,Unsafe
40.591,-73.796,18,Unsafe
40.591,-73.786,62,Unsafe
40.592,-74.165,12,Unsafe
40.592,-74.068,12,Unsafe
40.592,-73.984,13,Unsafe
40.592,-73.978,26,Unsafe
40.592,-73.968,14,Unsafe
40.592,-73.95,18,Unsafe
40.592,-73.8,33,Unsafe
40.592,-73.799,13,Unsafe
40.592,-73.798,15,Unsafe
40.592,-73.795,12,Unsafe
40.592,-73.794,21,Unsafe
40.592,-73.789,15,Unsafe
40.592,-73.788,84,Unsafe
40.593,-74.144,11,Unsafe
40.593,-73.985,20,Unsafe
40.593,-73.982,56,Unsafe
40.593,-73.979,45,Unsafe
40.593,-73.961,13,Unsafe
40.593,-73.941,16,Unsafe
40.593,-73.94,12,Unsafe
40.593,-73.934,12,Unsafe
40.593,-73.799,13,Unsafe
40.593,-73.796,20,Unsafe
40.593,-73.775,20,Unsafe
40.594,-74.133,13,Unsafe
40.594,-73.998,44,Unsafe
40.594,-73.988,12,Unsafe
40.594,-73.985,16,Unsafe
40.594,-73.983,23,Unsafe
40.594,-73.98,46,Unsafe
40.594,-73.969,11,Unsafe
40.594,-73.962,13,Unsafe
40.594,-73.961,125,Unsafe
40.594,-73.94,19,Unsafe
40.594,-73.939,20,Unsafe
40.594,-73.938,18,Unsafe
40.594,-73.937,45,Unsafe
40.594,-73.935,18,Unsafe
40.594,-73.795,16,Unsafe
40.594,-73.786,20,Unsafe
40.594,-73.784,36,Unsafe
40.594,-73.777,25,Unsafe
40.594,-73.776,22,Unsafe
40.594,-73.763,20,Unsafe
40.594,-73.76,13,Unsafe
40.594,-73.759,38,Unsafe
40.594,-73.758,14,Unsafe
40.594,-73.753,19,Unsafe
40.594,-73.751,30,Unsafe
40.595,-74.125,16,Unsafe
40.595,-74.086,40,Unsafe
40.595,-74.079,31,Unsafe
40.595,-74.063,24,Unsafe
40.595,-74.001,389,Unsafe
40.595,-73.961,12,Unsafe
40.595,-73.941,65,Unsafe
40.595,-73.938,49,Unsafe
40.595,-73.935,18,Unsafe
40.595,-73.787,14,Unsafe
40.595,-73.785,26,Unsafe
40.595,-73.783,13,Unsafe
40.595,-73.765,12,Unsafe
40.595,-73.764,19,Unsafe
40.595,-73.757,44,Unsafe
40.595,-73.755,84,Unsafe
40.596,-74.078,34,Unsafe
40.596,-74.062,16,Unsafe
40.596,-74.0,18,Unsafe
40.596,-73.991,14,Unsafe
40.596,-73.985,19,Unsafe
40.596,-73.979,20,Unsafe
40.596,-73.978,13,Unsafe
40.596,-73.951,14,Unsafe
40.596,-73.94,48,Unsafe
40.596,-73.937,76,Unsafe
40.596,-73.907,74,Unsafe
40.596,-73.802,18,Unsafe
40.596,-73.795,25,Unsafe
40.596,-73.788,13,Unsafe
40.596,-73.785,35,Unsafe
40.596,-73.782,21,Unsafe
40.596,-73.773,26,Unsafe
40.596,-73.772,61,Unsafe
40.596,-73.771,22,Unsafe
40.596,-73.765,35,Unsafe
40.596,-73.764,27,Unsafe
40.596,-73.754,19,Unsafe
40.596,-73.742,73,Unsafe
40.597,-74.085,11,Unsafe
40.597,-74.004,26,Unsafe
40.597,-73.999,26,Unsafe
40.597,-73.997,11,Unsafe
40.597,-73.986,82,Unsafe
40.597,-73.985,23,Unsafe
40.597,-73.961,20,Unsafe
40.597,-73.941,60,Unsafe
40.597,-73.938,39,Unsafe
40.597,-73.908,30,Unsafe
40.597,-73.802,14,Unsafe
40.597,-73.8,20,Unsafe
40.597,-73.792,27,Unsafe
40.597,-73.763,19,Unsafe
40.597,-73.751,12,Unsafe
40.598,-74.08,12,Unsafe
40.598,-74.002,11,Unsafe
40.598,-73.998,12,Unsafe
40.598,-73.994,13,Unsafe
40.598,-73.99,14,Unsafe
40.598,-73.987,19,Unsafe
40.598,-73.951,12,Unsafe
40.598,-73.95,16,Unsafe
40.598,-73.941,18,Unsafe
40.598,-73.936,18,Unsafe
40.598,-73.8,11,Unsafe
40.598,-73.798,11,Unsafe
40.598,-73.787,26,Unsafe
40.598,-73.783,12,Unsafe
40.598,-73.765,21,Unsafe
40.598,-73.762,21,Unsafe
40.598,-73.749,28,Unsafe
40.599,-74.082,91,Unsafe
40.599,-74.081,21,Unsafe
40.599,-74.006,11,Unsafe
40.599,-74.003,15,Unsafe
40.599,-74.001,18,Unsafe
40.599,-73.996,31,Unsafe
40.599,-73.989,15,Unsafe
40.599,-73.988,30,Unsafe
40.599,-73.961,17,Unsafe
40.599,-73.956,11,Unsafe
40.599,-73.955,23,Unsafe
40.599,-73.953,17,Unsafe
40.599,-73.942,13,Unsafe
40.599,-73.938,11,Unsafe
40.599,-73.937,23,Unsafe
40.599,-73.821,19,Unsafe
40.599,-73.775,12,Unsafe
40.599,-73.765,14,Unsafe
40.599,-73.758,19,Unsafe
40.599,-73.754,11,Unsafe
40.599,-73.753,21,Unsafe
40.599,-73.75,12,Unsafe
40.599,-73.749,22,Unsafe
40.6,-74.003,23,Unsafe
40.6,-74.002,11,Unsafe
40.6,-73.987,11,Unsafe
40.6,-73.975,12,Unsafe
40.6,-73.954,11,Unsafe
40.6,-73.942,16,Unsafe
40.6,-73.937,14,Unsafe
40.6,-73.763,16,Unsafe
40.6,-73.762,17,Unsafe
40.6,-73.761,11,Unsafe
40.601,-74.001,11,Unsafe
40.601,-73.999,12,Unsafe
40.601,-73.995,11,Unsafe
40.601,-73.993,16,Unsafe
40.601,-73.992,15,Unsafe
40.601,-73.989,14,Unsafe
40.601,-73.982,12,Unsafe
40.601,-73.952,12,Unsafe
40.601,-73.936,24,Unsafe
40.601,-73.934,13,Unsafe
40.601,-73.757,27,Unsafe
40.601,-73.754,14,Unsafe
40.601,-73.751,21,Unsafe
40.601,-73.75,34,Unsafe
40.601,-73.748,12,Unsafe
40.602,-74.193,22,Unsafe
40.602,-74.003,176,Unsafe
40.602,-73.997,24,Unsafe
40.602,-73.994,54,Unsafe
40.602,-73.993,12,Unsafe
40.602,-73.992,17,Unsafe
40.602,-73.981,22,Unsafe
40.602,-73.935,11,Unsafe
40.602,-73.766,14,Unsafe
40.602,-73.755,19,Unsafe
40.602,-73.753,25,Unsafe
40.603,-74.066,12,Unsafe
40.603,-73.996,46,Unsafe
40.603,-73.995,19,Unsafe
40.603,-73.993,14,Unsafe
40.603,-73.992,30,Unsafe
40.603,-73.991,12,Unsafe
40.603,-73.952,12,Unsafe
40.603,-73.754,59,Unsafe
40.603,-73.753,42,Unsafe
40.603,-73.75,204,Unsafe
40.604,-74.121,13,Unsafe
40.604,-74.018,14,Unsafe
40.604,-73.998,21,Unsafe
40.604,-73.997,13,Unsafe
40.604,-73.996,19,Unsafe
40.604,-73.992,20,Unsafe
40.604,-73.972,24,Unsafe
40.604,-73.759,11,Unsafe
40.604,-73.758,33,Unsafe
40.604,-73.755,12,Unsafe
40.604,-73.753,21,Unsafe
40.604,-73.752,25,Unsafe
40.604,-73.749,16,Unsafe
40.604,-73.748,14,Unsafe
40.605,-74.076,20,Unsafe
40.605,-73.999,18,Unsafe
40.605,-73.998,19,Unsafe
40.605,-73.997,13,Unsafe
40.605,-73.996,13,Unsafe
40.605,-73.98,21,Unsafe
40.605,-73.979,14,Unsafe
40.605,-73.978,12,Unsafe
40.605,-73.977,12,Unsafe
40.605,-73.967,15,Unsafe
40.605,-73.953,49,Unsafe
40.605,-73.758,20,Unsafe
40.605,-73.756,19,Unsafe
40.605,-73.755,40,Unsafe
40.605,-73.754,140,Unsafe
40.605,-73.752,12,Unsafe
40.606,-74.167,14,Unsafe
40.606,-74.12,17,Unsafe
40.606,-74.086,26,Unsafe
40.606,-74.0,16,Unsafe
40.606,-73.999,12,Unsafe
40.606,-73.989,12,Unsafe
40.606,-73.986,18,Unsafe
40.606,-73.962,14,Unsafe
40.606,-73.758,21,Unsafe
40.606,-73.757,20,Unsafe
40.606,-73.755,20,Unsafe
40.606,-73.752,68,Unsafe
40.606,-73.751,13,Unsafe
40.606,-73.75,14,Unsafe
40.607,-74.162,13,Unsafe
40.607,-74.119,16,Unsafe
40.607,-74.003,14,Unsafe
40.607,-74.002,47,Unsafe
40.607,-73.987,15,Unsafe
40.607,-73.985,14,Unsafe
40.607,-73.983,21,Unsafe
40.607,-73.978,11,Unsafe
40.607,-73.962,17,Unsafe
40.607,-73.96,165,Unsafe
40.607,-73.959,52,Unsafe
40.607,-73.957,12,Unsafe
40.607,-73.955,19,Unsafe
40.607,-73.756,38,Unsafe
40.607,-73.755,15,Unsafe
40.607,-73.751,24,Unsafe
40.608,-74.162,13,Unsafe
40.608,-74.132,14,Unsafe
40.608,-74.121,62,Unsafe
40.608,-74.082,13,Unsafe
40.608,-74.002,11,Unsafe
40.608,-73.992,13,Unsafe
40.608,-73.987,15,Unsafe
40.608,-73.976,12,Unsafe
40.608,-73.96,18,Unsafe
40.608,-73.953,11,Unsafe
40.608,-73.921,13,Unsafe
40.608,-73.816,13,Unsafe
40.608,-73.76,25,Unsafe
40.608,-73.752,43,Unsafe
40.608,-73.748,20,Unsafe
40.609,-74.153,14,Unsafe
40.609,-74.083,12,Unsafe
40.609,-74.002,11,Unsafe
40.609,-74.0,55,Unsafe
40.609,-73.984,15,Unsafe
40.609,-73.982,16,Unsafe
40.609,-73.975,14,Unsafe
40.609,-73.974,16,Unsafe
40.609,-73.959,18,Unsafe
40.609,-73.958,23,Unsafe
40.609,-73.957,95,Unsafe
40.609,-73.956,17,Unsafe
40.609,-73.955,30,Unsafe
40.609,-73.937,12,Unsafe
40.609,-73.757,11,Unsafe
40.609,-73.756,21,Unsafe
40.609,-73.754,11,Unsafe
40.609,-73.753,12,Unsafe
40.61,-74.16,16,Unsafe
40.61,-74.129,12,Unsafe
40.61,-73.986,18,Unsafe
40.61,-73.985,11,Unsafe
40.61,-73.984,16,Unsafe
40.61,-73.97,12,Unsafe
40.61,-73.958,33,Unsafe
40.61,-73.956,44,Unsafe
40.61,-73.949,12,Unsafe
40.61,-73.922,381,Unsafe
40.61,-73.754,69,Unsafe
40.61,-73.751,57,Unsafe
40.611,-74.098,14,Unsafe
40.611,-74.086,17,Unsafe
40.611,-74.008,36,Unsafe
40.611,-74.001,14,Unsafe
40.611,-74.0,15,Unsafe
40.611,-73.984,21,Unsafe
40.611,-73.978,12,Unsafe
40.611,-73.977,20,Unsafe
40.611,-73.975,12,Unsafe
40.611,-73.974,16,Unsafe
40.611,-73.968,16,Unsafe
40.611,-73.963,28,Unsafe
40.611,-73.954,14,Unsafe
40.611,-73.952,11,Unsafe
40.611,-73.924,13,Unsafe
40.611,-73.921,180,Unsafe
40.612,-74.088,15,Unsafe
40.612,-74.085,16,Unsafe
40.612,-74.07,11,Unsafe
40.612,-74.0,26,Unsafe
40.612,-73.996,20,Unsafe
40.612,-73.983,12,Unsafe
40.612,-73.981,21,Unsafe
40.612,-73.98,17,Unsafe
40.612,-73.96,13,Unsafe
40.612,-73.955,13,Unsafe
40.612,-73.954,28,Unsafe
40.612,-73.953,11,Unsafe
40.612,-73.921,18,Unsafe
40.612,-73.919,22,Unsafe
40.613,-74.129,20,Unsafe
40.613,-74.123,13,Unsafe
40.613,-74.087,22,Unsafe
40.613,-74.083,50,Unsafe
40.613,-74.003,12,Unsafe
40.613,-74.001,27,Unsafe
40.613,-73.995,13,Unsafe
40.613,-73.982,14,Unsafe
40.613,-73.952,15,Unsafe
40.613,-73.95,13,Unsafe
40.613,-73.933,31,Unsafe
40.613,-73.926,11,Unsafe
40.613,-73.92,11,Unsafe
40.613,-73.917,20,Unsafe
40.614,-74.158,24,Unsafe
40.614,-74.085,42,Unsafe
40.614,-74.034,24,Unsafe
40.614,-74.033,12,Unsafe
40.614,-73.998,19,Unsafe
40.614,-73.99,23,Unsafe
40.614,-73.982,11,Unsafe
40.614,-73.963,17,Unsafe
40.614,-73.962,11,Unsafe
40.614,-73.927,63,Unsafe
40.615,-74.143,12,Unsafe
40.615,-74.085,37,Unsafe
40.615,-74.083,22,Unsafe
40.615,-74.082,129,Unsafe
40.615,-74.0,22,Unsafe
40.615,-73.998,13,Unsafe
40.615,-73.988,11,Unsafe
40.615,-73.954,12,Unsafe
40.616,-74.172,20,Unsafe
40.616,-74.104,15,Unsafe
40.616,-74.083,21,Unsafe
40.616,-74.079,19,Unsafe
40.616,-74.068,74,Unsafe
40.616,-74.031,14,Unsafe
40.616,-74.0,19,Unsafe
40.616,-73.915,11,Unsafe
40.616,-73.913,12,Unsafe
40.617,-74.091,16,Unsafe
40.617,-74.082,30,Unsafe
40.617,-74.068,13,Unsafe
40.617,-74.027,18,Unsafe
40.617,-73.978,108,Unsafe
40.618,-74.178,16,Unsafe
40.618,-74.081,28,Unsafe
40.618,-74.033,253,Unsafe
40.618,-74.032,15,Unsafe
40.618,-74.011,14,Unsafe
40.618,-73.999,11,Unsafe
40.618,-73.993,23,Unsafe
40.618,-73.991,35,Unsafe
40.618,-73.983,12,Unsafe
40.618,-73.959,42,Unsafe
40.618,-73.958,13,Unsafe
40.618,-73.956,14,Unsafe
40.618,-73.955,18,Unsafe
40.618,-73.945,11,Unsafe
40.618,-73.943,13,Unsafe
40.618,-73.908,12,Unsafe
40.619,-74.082,18,Unsafe
40.619,-74.033,12,Unsafe
40.619,-74.031,14,Unsafe
40.619,-74.022,12,Unsafe
40.619,-73.999,28,Unsafe
40.619,-73.998,12,Unsafe
40.619,-73.99,71,Unsafe
40.619,-73.985,12,Unsafe
40.619,-73.983,12,Unsafe
40.619,-73.961,14,Unsafe
40.619,-73.929,11,Unsafe
40.619,-73.927,11,Unsafe
40.619,-73.926,16,Unsafe
40.62,-74.153,12,Unsafe
40.62,-74.092,14,Unsafe
40.62,-74.084,20,Unsafe
40.62,-74.083,19,Unsafe
40.62,-74.082,11,Unsafe
40.62,-74.077,16,Unsafe
40.62,-74.039,11,Unsafe
40.62,-74.025,12,Unsafe
40.62,-74.024,19,Unsafe
40.62,-73.989,17,Unsafe
40.62,-73.982,12,Unsafe
40.62,-73.917,12,Unsafe
40.621,-74.169,11,Unsafe
40.621,-74.164,18,Unsafe
40.621,-74.083,20,Unsafe
40.621,-74.082,31,Unsafe
40.621,-74.08,84,Unsafe
40.621,-74.028,11,Unsafe
40.621,-74.026,12,Unsafe
40.621,-74.025,15,Unsafe
40.621,-73.999,24,Unsafe
40.621,-73.998,20,Unsafe
40.621,-73.994,15,Unsafe
40.621,-73.992,13,Unsafe
40.621,-73.988,15,Unsafe
40.621,-73.97,18,Unsafe
40.621,-73.964,11,Unsafe
40.621,-73.917,14,Unsafe
40.622,-74.168,18,Unsafe
40.622,-74.084,20,Unsafe
40.622,-74.083,63,Unsafe
40.622,-74.078,54,Unsafe
40.622,-74.073,14,Unsafe
40.622,-74.029,29,Unsafe
40.622,-74.027,131,Unsafe
40.622,-74.026,11,Unsafe
40.622,-73.956,26,Unsafe
40.622,-73.936,11,Unsafe
40.622,-73.927,15,Unsafe
40.623,-74.16,16,Unsafe
40.623,-74.149,211,Unsafe
40.623,-74.144,11,Unsafe
40.623,-74.085,12,Unsafe
40.623,-74.083,63,Unsafe
40.623,-74.03,11,Unsafe
40.623,-74.028,59,Unsafe
40.623,-74.005,33,Unsafe
40.623,-74.001,12,Unsafe
40.623,-73.999,19,Unsafe
40.623,-73.998,17,Unsafe
40.623,-73.961,28,Unsafe
40.623,-73.946,13,Unsafe
40.623,-73.936,16,Unsafe
40.623,-73.921,11,Unsafe
40.624,-74.14,152,Unsafe
40.624,-74.132,12,Unsafe
40.624,-74.083,31,Unsafe
40.624,-74.082,132,Unsafe
40.624,-74.08,23,Unsafe
40.624,-74.079,16,Unsafe
40.624,-74.074,41,Unsafe
40.624,-74.028,16,Unsafe
40.624,-74.027,11,Unsafe
40.624,-74.009,13,Unsafe
40.624,-74.005,11,Unsafe
40.625,-74.15,22,Unsafe
40.625,-74.149,13,Unsafe
40.625,-74.148,18,Unsafe
40.625,-74.144,12,Unsafe
40.625,-74.093,16,Unsafe
40.625,-74.08,22,Unsafe
40.625,-74.078,13,Unsafe
40.625,-74.077,34,Unsafe
40.625,-74.075,15,Unsafe
40.625,-73.999,12,Unsafe
40.625,-73.965,14,Unsafe
40.625,-73.956,20,Unsafe
40.625,-73.927,21,Unsafe
40.625,-73.918,25,Unsafe
40.626,-74.157,47,Unsafe
40.626,-74.152,11,Unsafe
40.626,-74.134,34,Unsafe
40.626,-74.131,67,Unsafe
40.626,-74.081,15,Unsafe
40.626,-74.079,29,Unsafe
40.626,-74.076,46,Unsafe
40.626,-74.075,71,Unsafe
40.626,-74.074,22,Unsafe
40.626,-73.997,21,Unsafe
40.626,-73.991,108,Unsafe
40.626,-73.976,30,Unsafe
40.626,-73.963,13,Unsafe
40.626,-73.947,25,Unsafe
40.626,-73.942,17,Unsafe
40.626,-73.94,12,Unsafe
40.626,-73.928,55,Unsafe
40.626,-73.913,23,Unsafe
40.627,-74.166,15,Unsafe
40.627,-74.163,57,Unsafe
40.627,-74.157,15,Unsafe
40.627,-74.156,13,Unsafe
40.627,-74.085,14,Unsafe
40.627,-74.082,20,Unsafe
40.627,-74.079,16,Unsafe
40.627,-74.078,13,Unsafe
40.627,-74.077,30,Unsafe
40.627,-74.076,63,Unsafe
40.627,-74.074,14,Unsafe
40.627,-74.04,12,Unsafe
40.627,-74.024,15,Unsafe
40.627,-73.957,18,Unsafe
40.627,-73.941,16,Unsafe
40.627,-73.935,12,Unsafe
40.627,-73.932,12,Unsafe
40.627,-73.92,17,Unsafe
40.628,-74.09,16,Unsafe
40.628,-74.08,12,Unsafe
40.628,-74.026,19,Unsafe
40.628,-74.023,13,Unsafe
40.628,-74.015,15,Unsafe
40.628,-74.012,16,Unsafe
40.628,-73.998,12,Unsafe
40.628,-73.976,16,Unsafe
40.628,-73.971,13,Unsafe
40.628,-73.947,12,Unsafe
40.628,-73.941,99,Unsafe
40.628,-73.925,11,Unsafe
40.629,-74.118,17,Unsafe
40.629,-74.116,16,Unsafe
40.629,-74.115,11,Unsafe
40.629,-74.08,16,Unsafe
40.629,-74.077,34,Unsafe
40.629,-74.075,18,Unsafe
40.629,-74.074,33,Unsafe
40.629,-74.024,11,Unsafe
40.629,-74.014,11,Unsafe
40.629,-74.011,33,Unsafe
40.629,-73.963,21,Unsafe
40.629,-73.957,20,Unsafe
40.629,-73.941,34,Unsafe
40.629,-73.928,15,Unsafe
40.629,-73.918,15,Unsafe
40.629,-73.917,11,Unsafe
40.629,-73.899,12,Unsafe
40.63,-74.155,11,Unsafe
40.63,-74.152,15,Unsafe
40.63,-74.08,14,Unsafe
40.63,-74.021,14,Unsafe
40.63,-74.015,13,Unsafe
40.63,-74.01,11,Unsafe
40.63,-73.996,12,Unsafe
40.63,-73.97,11,Unsafe
40.63,-73.968,12,Unsafe
40.63,-73.961,14,Unsafe
40.63,-73.947,13,Unsafe
40.63,-73.945,15,Unsafe
40.63,-73.925,12,Unsafe
40.63,-73.922,11,Unsafe
40.63,-73.903,13,Unsafe
40.631,-74.148,13,Unsafe
40.631,-74.139,13,Unsafe
40.631,-74.12,12,Unsafe
40.631,-74.106,16,Unsafe
40.631,-74.078,13,Unsafe
40.631,-74.009,107,Unsafe
40.631,-73.977,18,Unsafe
40.631,-73.974,211,Unsafe
40.631,-73.973,24,Unsafe
40.631,-73.966,22,Unsafe
40.631,-73.946,390,Unsafe
